M|4431|247|47
M|4419|251|47
M|4381|267|46
M|4293|305|47
M|4003|422|47
M|3815|536|47
M|3780|575|47
M|3770|594|47
M|3768|602|47
M|3763|613|47
M|3759|616|46
M|3748|619|47
M|3742|621|47
mousebtn|LButton|Down|31
M|3741|622|16
M|3741|622|47
mousebtn|LButton|Up|16
M|3741|622|31
M|3741|622|47
M|3760|596|47
M|3907|481|46
M|4248|344|47
M|4412|290|47
M|4421|282|47
M|4424|278|47
M|4426|276|47
M|4436|272|47
M|4454|257|62
M|4456|249|31
M|4456|247|47
M|4456|246|47
M|4454|246|47
M|4451|246|47
M|4447|246|47
M|4446|247|47
mousebtn|LButton|Down|15
M|4446|247|32
mousebtn|LButton|Up|46
M|4446|247|0
M|4446|247|47
M|4446|247|47
M|4446|247|47
M|4446|247|47
M|4436|252|47
M|4406|265|47
M|4287|307|47
M|4083|391|46
M|3875|504|47
M|3831|542|47
M|3804|585|47
M|3800|592|47
M|3800|595|47
M|3797|616|47
M|3780|631|47
M|3763|635|46
M|3748|639|47
M|3741|639|47
M|3740|639|47
mousebtn|LButton|Down|16
M|3740|639|31
M|3740|639|47
mousebtn|LButton|Up|0
M|3740|639|47
M|3739|639|47
M|3739|629|46
M|3777|599|47
M|3875|511|47
M|4071|404|47
M|4303|304|47
M|4368|273|47
M|4390|260|47
M|4396|256|47
M|4407|253|46
M|4424|249|47
M|4438|249|47
M|4444|249|47
M|4444|249|47
M|4445|249|47
M|4447|249|47
M|4448|248|47
M|4444|242|46
M|4441|238|47
M|4441|238|47
M|4441|238|47
M|4441|238|47
M|4439|241|47
M|4435|250|47
mousebtn|LButton|Down|47
M|4435|250|0
M|4435|250|46
mousebtn|LButton|Up|32
M|4435|250|47
M|4435|250|46
M|4435|250|47
M|4435|250|47
M|4435|250|47
M|4435|250|47
M|4423|258|47
M|4295|292|47
M|3923|412|47
M|3732|512|46
M|3714|561|47
M|3706|595|47
M|3705|606|47
M|3709|611|47
M|3714|623|47
M|3716|629|47
M|3718|634|47
M|3718|634|46
mousebtn|LButton|Down|0
M|3718|634|47
mousebtn|LButton|Up|32
M|3718|634|15
M|3718|634|47
M|3718|634|47
M|3735|616|47
M|3807|579|47
M|4001|490|47
M|4291|390|46
M|4329|368|47
M|4337|349|47
M|4344|327|47
M|4346|318|47
M|4353|313|47
M|4373|300|47
M|4393|289|47
M|4399|283|46
M|4409|278|47
M|4415|273|47
M|4418|265|47
M|4423|258|47
M|4426|255|47
M|4428|253|47
M|4433|249|47
M|4435|247|46
M|4438|244|47
mousebtn|LButton|Down|32
M|4439|243|15
M|4439|243|47
mousebtn|LButton|Up|16
M|4439|243|31
M|4439|243|47
M|4439|243|47
M|4439|243|47
M|4438|243|46
M|4427|260|47
M|4401|303|47
M|4359|348|47
M|4218|419|47
M|4025|493|47
M|3902|542|47
M|3878|557|47
M|3842|574|46
M|3807|586|47
M|3791|595|47
M|3791|595|47
M|3784|599|47
M|3779|602|47
M|3771|613|47
M|3760|627|47
M|3756|634|46
mousebtn|LButton|Down|32
M|3750|645|15
M|3747|654|47
M|3747|655|47
mousebtn|LButton|Up|47
M|3748|655|0
M|3748|655|47
M|3748|655|47
M|3748|655|47
M|3748|655|46
M|3737|625|47
M|3735|620|47
mousebtn|LButton|Down|31
M|3735|620|16
M|3735|620|47
mousebtn|LButton|Up|0
M|3735|620|47
M|3735|620|47
M|3735|620|47
M|3735|620|46
M|3735|620|47
M|3735|620|47
M|3735|620|47
M|3735|620|47
M|3735|620|47
M|3735|619|47
M|3740|616|47
M|3768|597|46
M|3860|554|47
M|4062|467|47
M|4177|398|47
M|4217|356|47
M|4234|330|47
M|4257|311|47
M|4283|297|47
M|4356|292|46
M|4392|281|47
M|4407|272|47
M|4425|262|63
M|4433|259|31
M|4452|258|47
M|4454|258|47
M|4456|258|47
M|4456|258|46
M|4441|257|47
M|4438|257|47
M|4436|256|47
mousebtn|LButton|Down|31
M|4436|256|16
M|4436|256|47
mousebtn|LButton|Up|15
M|4436|255|32
M|4436|255|47
M|4436|255|46
M|4436|255|47
M|4436|255|47
M|4424|266|47
M|4395|291|47
M|4294|315|47
M|4062|363|47
M|3678|526|47
M|3588|607|46
M|3589|614|47
M|3625|619|47
M|3676|619|47
M|3711|617|47
M|3721|611|47
M|3721|611|47
M|3721|611|47
M|3721|623|46
M|3721|637|47
mousebtn|LButton|Down|32
M|3721|637|15
M|3721|637|47
mousebtn|LButton|Up|0
M|3721|637|47
M|3721|637|47
M|3721|637|47
M|3728|636|47
M|3824|560|46
M|4105|395|47
M|4312|301|47
M|4366|265|47
M|4381|257|47
M|4381|257|47
M|4388|257|47
M|4395|261|47
M|4397|262|46
M|4407|262|47
M|4419|262|47
M|4424|260|47
M|4429|256|47
M|4433|253|47
M|4435|251|47
M|4436|248|47
M|4437|246|46
M|4437|246|47
mousebtn|LButton|Down|32
M|4437|246|15
mousebtn|LButton|Up|31
M|4437|246|16
M|4437|246|47
M|4437|246|47
M|4437|246|47
M|4437|246|47
M|4437|246|46
M|4431|257|47
M|4406|275|47
M|4264|304|47
M|3774|455|47
M|3697|528|47
M|3702|561|47
M|3727|588|47
